2021-05-18 13:48:46.232 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
2021-05-18 13:48:46.232 | DEBUG    | controllers.request_handler:create:58 - True
2021-05-18 13:48:46.232 | DEBUG    | controllers.request_handler:create:63 - Collection(Database(MongoClient(host=['cluster0-shard-00-01.zb4en.mongodb.net:27017', 'cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook'), 'audiobook')
2021-05-18 13:48:46.233 | DEBUG    | controllers.request_handler:create:82 - 'id'
2021-05-18 13:50:15.115 | DEBUG    | app:app_create_records_or_get_audioFileTypes:54 - Database(MongoClient(host=['cluster0-shard-00-01.zb4en.mongodb.net:27017', 'cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook')
2021-05-18 13:50:16.215 | DEBUG    | app:app_create_records_or_get_audioFileTypes:54 - Database(MongoClient(host=['cluster0-shard-00-01.zb4en.mongodb.net:27017', 'cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook')
2021-05-18 13:50:46.230 | DEBUG    | app:app_create_records_or_get_audioFileTypes:54 - Database(MongoClient(host=['cluster0-shard-00-01.zb4en.mongodb.net:27017', 'cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook')
2021-05-18 13:53:31.699 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:53:31.702 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:53:31.705 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:53:31.706 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
2021-05-18 13:53:31.706 | DEBUG    | controllers.request_handler:create:59 - True
2021-05-18 13:53:31.707 | DEBUG    | controllers.request_handler:create:64 - Collection(Database(MongoClient(host=['cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook'), 'audiobook')
2021-05-18 13:53:31.707 | DEBUG    | controllers.request_handler:create:71 - []
2021-05-18 13:54:57.606 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:54:57.618 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:54:57.621 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:54:57.622 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
2021-05-18 13:54:57.622 | DEBUG    | controllers.request_handler:create:59 - True
2021-05-18 13:54:57.623 | DEBUG    | controllers.request_handler:create:64 - Collection(Database(MongoClient(host=['cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017', 'cluster0-shard-00-00.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook'), 'audiobook')
2021-05-18 13:54:57.623 | DEBUG    | controllers.request_handler:create:71 - []
2021-05-18 13:54:57.643 | DEBUG    | controllers.request_handler:create:78 - {"new_record": []}
2021-05-18 13:59:07.625 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
